id,recipe_id,recipe_step,recipe_content,recipe_img_url
2207,265,8,동글동글하게 모양을 만들어주세요~.,https://recipe1.ezmember.co.kr/cache/recipe/2019/02/20/0a98bb2b61b06cd18d3247e0b62dd20e1.jpg
2208,265,9,슈가파우더를 듬뿍 뭍혀주세요~.,https://recipe1.ezmember.co.kr/cache/recipe/2019/02/20/62c62b883bccb14454c2f8592b7fb7021.jpg
2209,265,10,쿠키가 구워지면서 커지기때문에 간격을 유지해주세요~.,https://recipe1.ezmember.co.kr/cache/recipe/2019/02/20/e7c352df5f40617dd65065da70f874961.jpg
2210,265,11,"180도의 오븐에서 10분 구워주면 예쁘고 맛있는 초코크랙쿠키 완성입니다~!!♡♡♡
오븐",https://recipe1.ezmember.co.kr/cache/recipe/2019/02/20/31d67985ae608b0ee50a21ea18266f881.jpg
2211,266,1,고구마는 깍뚝썰어서 위생봉지에 넣어 주세요,https://recipe1.ezmember.co.kr/cache/recipe/2019/06/04/cd94af1948fa128379eb5da784fa97251.jpg
2212,266,2,"봉지에 물50ml넣고 전자렌지에 6분 돌려 주세요
전자레인지",https://recipe1.ezmember.co.kr/cache/recipe/2019/06/04/a708f3ab52df6e02b57093d1825214191.jpg
2213,266,3,"다 쪄진 고구마는 으깨서 설탕1스푼,소금1/3스푼 넣고 밑간해 주세요",https://recipe1.ezmember.co.kr/cache/recipe/2019/06/04/10fc3c1dc4fc130df2664f16f01681631.jpg
2214,266,4,찹쌀가루1스푼을 넣고 섞어주세요,https://recipe1.ezmember.co.kr/cache/recipe/2019/06/04/94c138693a411ca47b4fbea06f0dcb2c1.jpg
2215,266,5,납작하게 펴서 가운데 치즈를 얹고 덮어주세요,https://recipe1.ezmember.co.kr/cache/recipe/2019/06/04/fad2cfbff8d9d97f2cffd363faaa2ba71.jpg
2216,266,6,후라이팬에 기름을 두르고 넣어주세요,https://recipe1.ezmember.co.kr/cache/recipe/2019/06/04/125203aa98f9344d8019e4d4591681121.jpg
2217,266,7,노릇하거 익혀내면 요리 끝!!,https://recipe1.ezmember.co.kr/cache/recipe/2019/06/04/d7db974290592af2e8a33a40af52cc981.jpg
2218,267,1,"두부 1/3개를 으깨주세요.
많은 양을 해놓고 냉동실에 넣었다 돌려 먹어도 좋습니다~",https://recipe1.ezmember.co.kr/cache/recipe/2020/12/27/e7b9b2323662b4bf3c7a479c453bc1c71.jpg
2219,267,2,"계란을 하나 톡! 까주세요~
기름을 두르지 않아요~",https://recipe1.ezmember.co.kr/cache/recipe/2020/12/27/7b91512eb95107bc08b4cf18acfeba581.jpg
2220,267,3,"두부에 계란옷을 잘 입혀주세요!
소금간을 따로 해주지 않을 거에요!",https://recipe1.ezmember.co.kr/cache/recipe/2020/12/27/9f668a1628c1445871844566d9e514361.jpg
2221,267,4,밥 3스푼을 넣어준 뒤 골고루 섞어주세요!,https://recipe1.ezmember.co.kr/cache/recipe/2020/12/27/b5006012f984d19563f7b3c9b56cd5771.jpg
2222,267,5,잘 섞였으면 그릇에 담아 저나트륨 반찬과 먹어줍니다~,https://recipe1.ezmember.co.kr/cache/recipe/2020/12/27/77a33345eb9fde4461462e672b7724791.jpg
2223,267,6,많은 양을 한 뒤에 냉동시켜 끼니마다 꺼내먹어도 좋습니다~,https://recipe1.ezmember.co.kr/cache/recipe/2020/12/27/00ccf53b26926dc2c5840b6028bd21381.jpg
2224,268,1,"튜브형 연겨자 2큰술, 레몬즙or식초 질질 1큰술, 설탕 1큰술, 올리고당 1큰술, 다진마늘 1커피스푼, 소금 한꼬집을 넣고 겨자소스를 만들어 주세요.",https://recipe1.ezmember.co.kr/cache/recipe/2020/06/10/fa85992cc6706da8f9d3988bbc0c9ff41.jpg
2225,268,2,"끓는 물에 숙주를 20초 내외로 데친 뒤 재빨리 찬물에 헹궈 물기를 빼주세요.
30초를 넘게 되면 시들시들 아삭아삭 식감이 사라진답니다.",https://recipe1.ezmember.co.kr/cache/recipe/2020/06/10/459eb56adb5ab38d666a6ef3fe8f29f11.jpg
2226,268,3,오이를 채썰어 주세요.,https://recipe1.ezmember.co.kr/cache/recipe/2020/06/10/4651330b69116f7337f1495faaab2e591.jpg
2227,268,4,크래미 또는 맛살을 찢어주세요.,https://recipe1.ezmember.co.kr/cache/recipe/2020/06/10/470cefa21830ce630dbb084eda5c04b11.jpg
2228,268,5,칵테일새우는 뜨거운 물에 살짝 데쳐주세요.,https://recipe1.ezmember.co.kr/cache/recipe/2020/06/10/8aaffb63395bc3a95aa7ca204f732e8f1.jpg
2229,268,6,"큰 볼에 데친 숙주, 채썬 오이, 찢은 크래미, 데친 새우를 담아주세요.",https://recipe1.ezmember.co.kr/cache/recipe/2020/06/10/4fb3c58967ebc388573fe9f5024744351.jpg
2230,268,7,후춧가루 톡톡톡!,https://recipe1.ezmember.co.kr/cache/recipe/2020/06/10/cb364101ddf175a68b81ae7f07a3d5dc1.jpg
2231,268,8,겨자소스를 붓고 조물조물 해주기만 하면 여름철 별미 냉채 완성!,https://recipe1.ezmember.co.kr/cache/recipe/2020/06/10/8fc4ed768c6f7fabb4e9784bd03f44941.jpg
2232,269,1,위의 양념을 넣고 간장소스를 만들어주세요,https://recipe1.ezmember.co.kr/cache/recipe/2019/01/05/092eb7a9793ed4764ce88358cdcdddc41.jpg
2233,269,2,팬에 베이컨을 넣고 볶아주세요.,https://recipe1.ezmember.co.kr/cache/recipe/2019/01/05/caf997317e105eff3e5447d0dff220061.jpg
2234,269,3,"베이컨은 따로 담아내고, 그팬에 식용유를 두르고 양파를 볶아주세요.",https://recipe1.ezmember.co.kr/cache/recipe/2019/01/05/80be077c7a9e283dbecab5325219562c1.jpg
2235,269,4,양파가 숨이 죽으면 간장 소스를넣고 졸려주세요.,https://recipe1.ezmember.co.kr/cache/recipe/2019/01/05/6c520a706a28de30e21dc11ce29151e41.jpg
2236,269,5,국물이 자작해지면 들기름 1큰술을 넣고 섞어주세요.,https://recipe1.ezmember.co.kr/cache/recipe/2019/01/05/d55c2d76eb31a0412994e3e3fc49f11f1.jpg
2237,269,6,팬에 식용유를 두르고 계란후라이를 부쳐 주세요.,https://recipe1.ezmember.co.kr/cache/recipe/2019/01/05/9e45d62d59633864468be92a0467dd1d1.jpg
2238,269,7,"완성그릇에 밥을 담고,양파볶음을 담아준후",https://recipe1.ezmember.co.kr/cache/recipe/2019/01/05/7496f0cec700713ef3c21276f6e9a6b91.jpg
2239,269,8,"베이컨을 담고 그위에 계란후라이를 담고, 송송썬 쪽파와 깨소금 뿌려주세요.",https://recipe1.ezmember.co.kr/cache/recipe/2019/01/05/592051d69ad38b79a570d78c46f32ba71.jpg
2240,270,1,숙주는 깨끗하게 씻어서 채반에 물기를 빼주세요.,https://recipe1.ezmember.co.kr/cache/recipe/2017/11/13/36dc0c63ee30f0a64796fb3d00563e841.jpg
2241,270,2,대파를 얇게 썰어 준비 하세요,https://recipe1.ezmember.co.kr/cache/recipe/2017/11/13/cd513a9630fc7ce14d3f881811076b351.jpg
2242,270,3,햄을 베이컨처럼 얇게 채 썰어 주세요. *뜨거운 물에 살짝 담갔다가 빼서 사용 하셔도 좋아요(기름기 제거),https://recipe1.ezmember.co.kr/cache/recipe/2017/11/13/3e43eeda3ba4380ad44d4e9867f0c49a1.jpg
2243,270,4,청양고추를 적당한 크기로 어슷 썰어주세요.,https://recipe1.ezmember.co.kr/cache/recipe/2017/11/13/60b117ad879de86a7b86d0e69407bea71.jpg
2244,270,5,식용유에 파를 넣은 다음 중약불로 볶아 주세요.,https://recipe1.ezmember.co.kr/cache/recipe/2017/11/13/5597f785de7a88f371e4d877b20456011.jpg
2245,270,6,"파향이 나기 시작하면 햄, 고추를 넣고 익을랑 말랑 할때까지 볶아 주세요(중불) 중간에 햄의 냄새가 싫다면 후추를 한번 톡! 뿌려주세요.",https://recipe1.ezmember.co.kr/cache/recipe/2017/11/13/9cfed6bb3b03bad244e013866db46aaf1.jpg
2246,270,7,센불로 올려서 숙주와 굴소스를 넣고 빠르게 볶아주세요(살짝 익을랑 말랑 할때까지만!),https://recipe1.ezmember.co.kr/cache/recipe/2017/11/13/254623254aa5d4f35f316e5d4c3bebfe1.jpg
2247,270,8,불을 끈 뒤 참기름을 넣고 잔열로 빠르게 볶다가 얼른 접시로 옮겨주세요 (뜨거운 열에 숙주를 계속 두면 숨이 죽어요),https://recipe1.ezmember.co.kr/cache/recipe/2017/11/13/5252d56d9285c49d8d1996cd09d1eb701.jpg
2248,270,9,접시에 담고 깨를 솔솔 뿌려주세요.,https://recipe1.ezmember.co.kr/cache/recipe/2017/11/13/678cb0264266707b7c4f50ab91cfc9c51.jpg
2249,271,1,냄비에 두부 300g 한모를 넣고 숟가락으로 으깨 줍니다.,https://recipe1.ezmember.co.kr/cache/recipe/2018/10/10/b7b62bf9d92ff39b5af7c855cbb252221.jpg
2250,271,2,"그리고 여기에 대파 1대 흰부분을 어슷하게 썰어 넣고 말린 표고버섯 1/2컵을 씻어 넣고 다진마늘 1큰술, 된장 2큰술을 넣어 줍니다. 버섯은 팽이버섯을 넣어 도 좋아요. 저는 집에 있는 버섯을 넣었지요.",https://recipe1.ezmember.co.kr/cache/recipe/2018/10/10/0cfbbbc76c2b74821224ce80e06c29b41.jpg
2251,271,3,그리고 다시마 멸치육수 5컵을 붓고 끓여 줍니다.,https://recipe1.ezmember.co.kr/cache/recipe/2018/10/10/aed139e377c9fc42f377814096591a9d1.jpg
2252,271,4,국물이 전체적으로 고르게 팔팔 끓으면 들깨가루 4큰술을 넣고 덩어리 지지않게 풀어 줍니다.,https://recipe1.ezmember.co.kr/cache/recipe/2018/10/10/432981a9ef70dabbe082563f84ece0691.jpg
2253,271,5,그리고 마지막으로 대파 1대 초록부분을 어슷하게 썰어 넣어 줍니다.,https://recipe1.ezmember.co.kr/cache/recipe/2018/10/10/8acbc9bdfb55c35a8f5e75690db1f8ad1.jpg
2254,272,1,"먼저 무를 반달모양으로 썰어 주시되 적당한 두께감으로 썰어주셔요
무가 너무 두꺼우면 익지 않고 너무 얇으면 부서지기 쉬우니 적당한 두께로 썰어 주세요",https://recipe1.ezmember.co.kr/cache/recipe/2018/09/12/73cd002b5d4e6967837fb30f2ffd644d1.jpg
2255,272,2,대파도 송송송 썰어 준비합니다,https://recipe1.ezmember.co.kr/cache/recipe/2018/09/12/714b384b9ad6b625b8f0867ccad7eb251.jpg
2256,272,3,"냄비에 썰어 놓은 무와 멸치1줌과 물을 넣어 줍니다.
물을 600ml 넣어 주었는데 계량기 없으시면 대충 무가 잠기도록 넣어주심 될것 같아요.",https://recipe1.ezmember.co.kr/cache/recipe/2018/09/12/1d2e8fd9f556084a60e39819f571c6db1.jpg
2257,272,4,"간장2/3컵, 고추가루4T, 설탕2T,다진마늘1T, 들기름1T, 대파, 생강을 넣고 센불에서 10분정도 끓여 줍니다.
T:성인 숟가락 기준",https://recipe1.ezmember.co.kr/cache/recipe/2018/09/12/9b3afa0a922f76e72e7962c7740dd64b1.jpg
2258,272,5,끓이면서 나오는 거품은 걷어내주셔야 깔끔한 맛이 납니다.,https://recipe1.ezmember.co.kr/cache/recipe/2018/09/12/278da1717da97144a10f3031d50aff511.jpg
2259,272,6,어느 정도 익으면 양념이 잘 베이도록 가볍게 뒤적뒤적 해주시고 중불에서 잘 졸여주시면 끝!,https://recipe1.ezmember.co.kr/cache/recipe/2018/09/12/6f4de3f21998777d0532f7c3b25c24171.jpg
2260,272,7,생선 없이도 깊은 맛이 나는 밥도둑 백종원 무조림 완성입니다. 뜨끈한 밥과 함께 먹어보니 무만 넣었는데도 기대이상으로 넘 맛있더라구요!밥 한공기 뚝딱 했답니다^^,https://recipe1.ezmember.co.kr/cache/recipe/2018/09/12/f6033069e7b93327c2007fc5c3a729e31.jpg
2261,273,1,"배추김치 반 포기이구요.
김치가 맛이 잘 들어서 아주
맛있답니다.
저는 오늘은 이 김치의 양념을 씻어
내고 사용할 건데요.
다향 훈제 오리고기 200g*2팩+오리햄 85g*1팩",https://recipe1.ezmember.co.kr/cache/recipe/2021/08/17/5033860b5d1c376bc87f2b2f2396ab911.jpg
2262,273,2,"신 김치는 씻어서 손으로 짜서 물기를
제거해 주세요.",https://recipe1.ezmember.co.kr/cache/recipe/2021/08/17/1bb266e02474e2103f93116d88bda3591.jpg
2263,273,3,양파 와 파프리카는 채 썰어 주세요.,https://recipe1.ezmember.co.kr/cache/recipe/2021/08/17/d63059a67a396abfa62ad3980e9f8b8b1.jpg
2264,273,4,훈제 오리는 웍에다 볶아 익혀서,https://recipe1.ezmember.co.kr/cache/recipe/2021/08/17/2628877b973060eabadb55788f1e397f1.jpg
2265,273,5,그릇에 옮겨 담아 주세요.,https://recipe1.ezmember.co.kr/cache/recipe/2021/08/17/e510a12d51ffa241af9b9ebb676e0ccd1.jpg
2266,273,6,"오리를 건져낸 기름에 양파를 볶아
주세요. 기름에 간이 배어있기 때문에
아무것도 넣지 말고 볶아 주세요.",https://recipe1.ezmember.co.kr/cache/recipe/2021/08/17/4ff4a09b116a83c27fb5e9c7a91a6ae71.jpg
2267,273,7,"파프리카는 수분이 많이 나오기 때문
에 기름 없이 소금 한 꼬집을 넣어
볶아 다 익으면 참기름 2/3 큰 술을
넣어 버무려 주세요.",https://recipe1.ezmember.co.kr/cache/recipe/2021/08/17/7199fa6c5ff7c405829a7b7f7ed25c751.jpg
2268,273,8,"볶은 야채들은 그릇에 담아 준비해
두세요.",https://recipe1.ezmember.co.kr/cache/recipe/2021/08/17/0eb5059b785de1352f4734a4163b27f91.jpg
2269,273,9,"말이를 할 밥은 너무 질면 맛이 없어
서 김밥이나 말이를 할 때는 질지
않게 적당하게 밥을 잘 해야 해요.
밥을 지으실 때 물 조절을 잘 해
주세요. 저는 밥이 적당하게 잘 되었
더라구요. 밥에다 소금 한 꼬집과
깨소금 한 큰 술",https://recipe1.ezmember.co.kr/cache/recipe/2021/08/17/63cecd27a8cefd66a7d7008c1b1022ad1.jpg
2270,273,10,"참기름 1 큰 술 넣어 밥을 비벼 주세요.
(오리와 김치에 간이 충분하기 때문에
아주 약하게 간을 해 줘도 충분
하답니다.)",https://recipe1.ezmember.co.kr/cache/recipe/2021/08/17/7b7c7118ed358417930efdabab1a4e3b1.jpg
2271,273,11,"재료 준비가 다 되었으니 말아 보도록
할게요.
김치를 겹치도록 해서 큰 것은 세 장
정도 작은 것은 네 장씩 사용해서
잘 펴가며 깔아 주세요.",https://recipe1.ezmember.co.kr/cache/recipe/2021/08/17/f3063f0796467f17d97d6538ca611b7a1.jpg
2272,273,12,적당량의 밥을 올려 얇게 펴 주세요.,https://recipe1.ezmember.co.kr/cache/recipe/2021/08/17/41e7a3a1a049bb6386db1e0da83072b11.jpg
2273,273,13,다음은 깻잎 두 장을 올려 주시구요.,https://recipe1.ezmember.co.kr/cache/recipe/2021/08/17/bb4c468626a34a21614e62cb807453c71.jpg
2274,273,14,"오리고기를 듬뿍 올려 주세요.
이것보다 더 올려도 좋아요.",https://recipe1.ezmember.co.kr/cache/recipe/2021/08/17/37ab7de12391bd66e4d21b363ce9837c1.jpg
2275,273,15,양파와 파프리카도 올려주세요.,https://recipe1.ezmember.co.kr/cache/recipe/2021/08/17/37e20858c6ad3a3b247d7868a2a787941.jpg
2276,273,16,예쁘게 잘 말아 주세요.,https://recipe1.ezmember.co.kr/cache/recipe/2021/08/17/f7fc23de6c92d2824e07483af0bd2b591.jpg
2277,273,17,나머지도 다 말아 주세요.,https://recipe1.ezmember.co.kr/cache/recipe/2021/08/17/8026362ee5c6a6c317d382d302e3a6d71.jpg
2278,273,18,"이렇게 해서 맛있는 오리고기 묵은지
말이를 완성했네요~~",https://recipe1.ezmember.co.kr/cache/recipe/2021/08/17/e028b6027a2a386b1b528f57b0d73a8a1.jpg
2279,273,19,"오리고기가 단백질이 풍부해서
야채를 더 듬뿍 넣어 말이를 하면
다이어트에도 도움이 될 것 같아요.",https://recipe1.ezmember.co.kr/cache/recipe/2021/08/17/ca10805a5d99326f7cb0ec460af403811.jpg
2280,273,20,"오리고기가 묵은지랑 조합이 아주
좋은 건 드셔보신 분들은 다 알고 계실
거라고 생각이 되네요.",https://recipe1.ezmember.co.kr/cache/recipe/2021/08/17/dfb8929c57546253f0c4a72ee193a2061.jpg
2281,273,21,"이건 지난번에 다이어트식으로 만든
건데 보리쌀과 모든 잡곡을 넣어
야채와 오리고기의 량을 더 늘여서
만들었던 것이랍니다.",https://recipe1.ezmember.co.kr/cache/recipe/2021/08/17/d3b3c8b571972137299cc07dec72b0a71.jpg
2282,273,22,"묵은지와 오리고기 야채들 조합이
굉장히 좋구요.
풍미도 식감도 아주 좋아요.",https://recipe1.ezmember.co.kr/cache/recipe/2021/08/17/e615027c8bde0e39c37c62820580d5161.jpg
2283,273,23,"기호에 따라 오리고기의 양과
야채의 양을 조절해 넣으시면
될 것 같아요.",https://recipe1.ezmember.co.kr/cache/recipe/2021/08/17/13ab0c10f51472a9899dca2f6f4afffd1.jpg
2284,273,24,"이 사진은 예전에 찍어 둔 것 이구요.
이건 밥 보다 깻잎을 먼저 깔았네요.
이것두 보리쌀과 잡곡을 듬뿍 넣어
지은 밥을 넣어 말았구요. 소풍
도시락으로도 너무 좋을 것 같구요.
야채를 더 듬뿍 넣어 다이어트 식사
로도 강추 하고 싶네요.",https://recipe1.ezmember.co.kr/cache/recipe/2021/08/17/b87050a68ecc8ff2b4427d38ebe78d8f1.jpg
2285,273,25,"묵은지와 오리고기를 활용해서 레시
피를 만들어 봤는데요. 오리고기의
풍성한 맛과 묵은지의 개운하고 아삭
이는 식감이 자꾸 젓가락이 가게
되네요. 이웃님들에게도 자신 있게
권해 드릴 수 있겠네요~
이 메뉴도 강추 합니다:)",https://recipe1.ezmember.co.kr/cache/recipe/2021/08/17/b77b885a817da8ec4e262b6a3b54b80f1.jpg
2286,274,1,"재료가 참 간단하다
다른 재료를 더 첨가해도 좋지만
집에 있는 걸로 간단히 만들어도
무척이나 맛있다",https://recipe1.ezmember.co.kr/cache/recipe/2018/02/06/4113b5ec32f365b049e9d90d32a37a181.jpg
2287,274,2,"소스는 일본간장 쯔유를 넣어 만들어 봤다
탕수육이나 치킨 소스처럼
약간의 달달한 맛이 잘 어울릴 듯해서 만들어 봤는데
어른부터 아이들까지 모두의 입맛을 잡은 소스!
쯔유 4 큰 술에 올리고당 1 큰 술을 섞었더니 아게다시도후와 너무도 잘 어울렸다",https://recipe1.ezmember.co.kr/cache/recipe/2018/02/06/20d6de20fc1ba342eeebefc35b068bfe1.jpg
2288,274,3,"두부 한 모를 사진과 같이
잘라서 키친타월에 올려 물기를 살짝 빼준다",https://recipe1.ezmember.co.kr/cache/recipe/2018/02/06/35397f263a532f4cbb0e8d41373a6f011.jpg
2289,274,4,"녹말가루는 위생 봉투에 넣어
사용하는 게 가장 깔끔하고 뒤처리도 쉽다~
녹말가루에 두부를 넣어 살살 흔들어 주는데
녹말가루가 많이 묻어나야
바삭하고 쫄깃하다!
그래서 한번 녹말 옷을 입힌 두부는
다시 한 번 녹말가루를 묻혀준다",https://recipe1.ezmember.co.kr/cache/recipe/2018/02/06/28e4d05ce8b836136aefbe0633bcc3041.jpg
2290,274,5,"집에서 튀김 요리를 할 때는
최대한 작은 팬을 사용한다
몇 번에 나눠서 튀기더라도
기름을 많이 안 넣고 재료가 기름 속에 퐁당 들어가기 때문에 아주 잘 튀겨진다~",https://recipe1.ezmember.co.kr/cache/recipe/2018/02/06/f113dcfe38039ca9d640950bdc6ea7081.jpg
2291,274,6,"역시 집에서 튀기는 튀김은
기름이 깨끗해서 튀김 색도 깨끗하다!!
키친타월에 기름을 살짝 빼고",https://recipe1.ezmember.co.kr/cache/recipe/2018/02/06/ddc96b36e188fde1dbaa7a8e948538dd1.jpg
2292,274,7,"개인 접시에 한 조각씩 올려 준다
준비해둔 송송 썰은 쪽파 몇 개 솔솔 뿌려주고
진한 일본향이 진동하는 가쓰오부시도 올린다",https://recipe1.ezmember.co.kr/cache/recipe/2018/02/06/f03d774ee7e6a11521bc4e1da39ef44e1.jpg
2293,274,8,"개인 접시에 한 개씩 플레이팅을 해니
조금 더 파티스러운 느낌이다",https://recipe1.ezmember.co.kr/cache/recipe/2018/02/06/e87345388dbf200adbce27ae641093dc1.jpg
2294,274,9,"미리 만들어 둔 소스를 뿌려서 마무리~
겉은 바삭하고 씹는 순간 쫄깃함이 느껴지는데...
안은 부드럽다
모두가 반한 맛이다^^",https://recipe1.ezmember.co.kr/cache/recipe/2018/02/06/f9cc7f16afa40c8110ba123c9e4491ff1.jpg
2295,275,1,먼저 스팸을 작은 큐브조각 모양으로 잘라줍니다.,https://recipe1.ezmember.co.kr/cache/recipe/2018/03/30/5a4c03a7b41f0afe33e779922b4aece11.png
2296,275,2,"밥에 버터, 간장을 넣고 비벼주세요.",https://recipe1.ezmember.co.kr/cache/recipe/2018/03/30/4a161efc7e7cd49837a4541de10285531.png
2297,275,3,스팸을 구워줍니다.,https://recipe1.ezmember.co.kr/cache/recipe/2018/03/30/1a929662af00db6ddcefc876d0e316aa1.png
2298,275,4,"물, 간장, 설탕을 넣어 조려주세요",https://recipe1.ezmember.co.kr/cache/recipe/2018/03/30/0c41e73a5dbfffd5cb36c6cc994679be1.png
2299,275,5,밥위에 얹어 완성해줍니다.,https://recipe1.ezmember.co.kr/cache/recipe/2018/03/30/5d75a5078d28a9e1001269953a074a631.png
2300,276,1,오이는 소금 1스푼으로 벅벅 문질러 깨끗이 씻어서 3등분해주세요.다시 4등분으로 잘라서 씨를 제거 한 후 얇게 썰어주세요,https://recipe1.ezmember.co.kr/cache/recipe/2017/04/24/6a1afb9b21b87ea4165abf22cf431c131.jpg
2301,276,2,"얇게 썬 오이에 소금 1,설탕 2,식초 2 를 넣고 버무려둡니다",https://recipe1.ezmember.co.kr/cache/recipe/2017/04/24/3e86a18125b45fbd8e1b0bf820a5fa811.jpg
2302,276,3,그 사이 맛살을 준비해주세요.3등분한 후 얇게 썰어주시거나 찢어서 준비합니다,https://recipe1.ezmember.co.kr/cache/recipe/2017/04/24/35981ed11b74fb02b5def6cd4a4c53b91.jpg
2303,276,4,재워 둔 오이를 몇번 조물조물하다가 물기를 적당히 짜주고 준비한 맛살과 담습니다,https://recipe1.ezmember.co.kr/cache/recipe/2017/04/24/31d91eff1f67bd26e63955146a551acb1.jpg
2304,276,5,마요네즈 3스푼 넣고 버무리다가 연겨자 1티스푼 넣고 다시 버무려줍니다.좀 더 강한맛을 원하시면 양념을 더 추가해주세요,https://recipe1.ezmember.co.kr/cache/recipe/2017/04/24/422cb2e1487c943d24a439272b2ec61d1.jpg
2305,276,6,접시에 담고 검은깨 솔솔 뿌려주면 완성~,https://recipe1.ezmember.co.kr/cache/recipe/2017/04/24/7d2e58841fd6ecb8fd6c9645df09033b1.jpg
2306,277,1,"참치는 기름기를 쪽 빼주고요.
옥수수도 물기를 빼주세요.",https://recipe1.ezmember.co.kr/cache/recipe/2017/08/20/af25eaaf8dfaf35d4a851191665a43c81.jpg
2307,277,2,"피망과 양파는 잘게 다져 준비해주세요. 더 예쁘게 하고 싶으시다면 당근도
썰어서 넣어주시면 알록달록 예쁘겠죠?",https://recipe1.ezmember.co.kr/cache/recipe/2017/08/20/95644b248b264b356600000debf1ee2e1.jpg
2308,277,3,"준비해놓은 재료를 볼에 넣고,
부침가루나 밀가루 2스푼, 계란 2개를 넣어 잘 섞어주세요.
저는 간이 되어 있는 부침가루를 넣었고,
케찹을 찍어 먹으려고
소금, 후추 간을 약간만 해주었어요",https://recipe1.ezmember.co.kr/cache/recipe/2017/08/20/8fabbe020c62b95c07ee726d34cc5ac61.jpg
2309,277,4,"섞어준 재료를 기름을 두룬 팬에
알맞은 크기로 올리고,
약불에서 천천히 구워주세요!",https://recipe1.ezmember.co.kr/cache/recipe/2017/08/20/8b59f0c6002be20630022b7d609d8d2f1.jpg
2310,277,5,"어차피 양파와 피망만 익으면 되니
많은 시간 구워주실 필요는 없고,
노릇노릇할 정도로 구워주시면 됩니다",https://recipe1.ezmember.co.kr/cache/recipe/2017/08/20/6cd05f11902d9527fe8e4d30b0ccf5261.jpg
2311,277,6,"키친타올에 올려서
기름기를 좀 빼주고요.",https://recipe1.ezmember.co.kr/cache/recipe/2017/08/20/b6278b7e1ed91dbb797055fef3e028cb1.jpg
2312,277,7,"케찹과 함께 담아내면
완성입니다.
옥수수의 톡톡터지는 맛이
느껴지는 옥수수참치전입니다.",https://recipe1.ezmember.co.kr/cache/recipe/2017/08/20/f1e1e17b184ab29668ab1db35fda40331.jpg
2313,278,1,밥은 길이 3~3.5cm 정도의 타원형으로 밥을 통통하게 만들어 줍니다. (밥을 만드실때 밥을 단단하게 만들어 주세요. 단단하지 않게 하시면 간장양념으로 조리실때 밥알이 다 흐트러진답니다.),https://recipe1.ezmember.co.kr/cache/recipe/2015/07/29/78895a4235fe2b7c3acfc431dd3e3e5d1.jpg
2314,278,2,베이컨으로 밥을 돌돌 말아 줍니다.,https://recipe1.ezmember.co.kr/cache/recipe/2015/07/29/9ca44693028ce365292b75d558c347f11.jpg
2315,278,3,"볼에 간장 1+ 1/2큰술, 매실액 1큰술, 물엿 1/2큰술, 청주 1큰술, 굴소스 1작은술, 후추를 넣고 섞어 줍니다.",https://recipe1.ezmember.co.kr/cache/recipe/2015/07/29/cebeff9577dc668cdbb7d38993fa9c7e1.jpg
2316,278,4,"팬에 기름을 두르고 베이컨말이밥을 앞, 뒤로 구워 줍니다.",https://recipe1.ezmember.co.kr/cache/recipe/2015/07/29/ab7de62dc6bac4ea6c3823b7aea44bf21.jpg
2317,278,5,"요렇게 앞, 뒤로 갈색빛이 돌때까지 익혀 주세요.",https://recipe1.ezmember.co.kr/cache/recipe/2015/07/29/33ba2ebdaaf184553e2d786b68e450851.jpg
2318,278,6,베이컨말이밥에 간장양념장을 붓고 조려 줍니다.,https://recipe1.ezmember.co.kr/cache/recipe/2015/07/29/43b9b8a6a3ada2ea197697e50d9f35b81.jpg
2319,278,7,"한번씩 앞,뒤로 뒤집어 주세요. (너무 많이 앞, 뒤로 뒤집으시면 밥알이 뭉그러질 수 있답니다. ) 간장양념장이 없을때까지 조려 주시면 완성입니다.",https://recipe1.ezmember.co.kr/cache/recipe/2015/07/29/ccd93717fa2c43cd8b238211395b144b1.jpg
2320,279,1,"새우 밑간 재료를 넣어 잘 버무려 주세요.
청주 1T, 소금 한꼬집, 후추",https://recipe1.ezmember.co.kr/cache/recipe/2016/10/01/ff9fc1de4431f2dd42c59457aeca9b981.jpg
2321,279,2,"팬에 기름 1T 두르고 마늘을 넣어 약불에서 약 2-3분간 볶아주세요.
기름 1T, 마늘 10알
약불
마늘은 도톰하게 썰어주세요.",https://recipe1.ezmember.co.kr/cache/recipe/2016/10/01/bb4a00ccc837f596b914ab86591f186c1.jpg
2322,279,3,"그 다음 중불로 올려 양파, 당근을 넣어 약 2분간 볶아주세요.
양파, 당근
중불
양파와 당근은 작은 크기로 깍뚝 썰어주세요.",https://recipe1.ezmember.co.kr/cache/recipe/2016/10/01/1e6580cef1545d50c3b9e3a30d8e66af1.jpg
2323,279,4,"약 2분 후, 새우를 넣어 약 2분간 볶아주세요.
새우
중불",https://recipe1.ezmember.co.kr/cache/recipe/2016/10/01/4729e053f3380e8b56d6768f1ce01e941.jpg
2324,279,5,"볶아진 재료들을 한 쪽으로 치우고 버터 작은 한 조각을 넣어 잘 녹여주세요.
버터 1t
중불",https://recipe1.ezmember.co.kr/cache/recipe/2016/10/01/1a636ae8fe3afeaf5344be2fc27f2c6c1.jpg
